
Dump of file C:\Windows\System32\concrt140d.dll

File Type: DLL

  Section contains the following exports for CONCRT140D.dll

    00000000 characteristics
    60247833 time date stamp Thu Feb 11 01:20:03 2021
        0.00 version
           1 ordinal base
         291 number of functions
         291 number of names

    ordinal hint RVA      name
        234   E9 0006AFD0 ?_RunAndWait@_TaskCollection@details@Concurrency@@QEAA?AW4_TaskCollectionStatus@23@PEAV_UnrealizedChore@23@@Z
        235   EA 0006B8D0 ?_Schedule@_StructuredTaskCollection@details@Concurrency@@QEAAXPEAV_UnrealizedChore@23@@Z
        236   EB 0006B980 ?_Schedule@_StructuredTaskCollection@details@Concurrency@@QEAAXPEAV_UnrealizedChore@23@PEAVlocation@3@@Z
        237   EC 0006BA30 ?_Schedule@_TaskCollection@details@Concurrency@@QEAAXPEAV_UnrealizedChore@23@@Z
        238   ED 0006BD30 ?_Schedule@_TaskCollection@details@Concurrency@@QEAAXPEAV_UnrealizedChore@23@PEAVlocation@3@@Z
        239   EE 00027750 ?_ScheduleTask@_CurrentScheduler@details@Concurrency@@SAXP6AXPEAX@Z0@Z
        240   EF 0001FD60 ?_Segment_index_of@_Concurrent_vector_base_v4@details@Concurrency@@KA_K_K@Z
        241   F0 000014D0 ?_SetSpinCount@?$_SpinWait@$00@details@Concurrency@@QEAAXI@Z
        242   F1 00027000 ?_SetSpinCount@?$_SpinWait@$0A@@details@Concurrency@@QEAAXI@Z
        243   F2 00001570 ?_ShouldSpinAgain@?$_SpinWait@$00@details@Concurrency@@IEAA_NXZ
        244   F3 000270A0 ?_ShouldSpinAgain@?$_SpinWait@$0A@@details@Concurrency@@IEAA_NXZ
        245   F4 000015C0 ?_SpinOnce@?$_SpinWait@$00@details@Concurrency@@QEAA_NXZ
        246   F5 000270F0 ?_SpinOnce@?$_SpinWait@$0A@@details@Concurrency@@QEAA_NXZ
        247   F6 00020820 ?_SpinYield@Context@Concurrency@@SAXXZ
        248   F7 0006E530 ?_Start@_Timer@details@Concurrency@@IEAAXXZ
        249   F8 0006E670 ?_Stop@_Timer@details@Concurrency@@IEAAXXZ
        250   F9 0006EEB0 ?_Trace_agents@Concurrency@@YAXW4Agents_EventType@1@_JZZ
        251   FA 0006F180 ?_Trace_ppl_function@Concurrency@@YAXAEBU_GUID@@EW4ConcRT_EventType@1@@Z
        252   FB 0003A120 ?_TryAcquire@_NonReentrantBlockingLock@details@Concurrency@@QEAA_NXZ
        253   FC 0003A160 ?_TryAcquire@_ReentrantBlockingLock@details@Concurrency@@QEAA_NXZ
        254   FD 0003A1A0 ?_TryAcquire@_ReentrantLock@details@Concurrency@@QEAA_NXZ
        255   FE 0003A270 ?_TryAcquireWrite@_ReaderWriterLock@details@Concurrency@@QEAA_NXZ
        256   FF 000733D0 ?_UnderlyingYield@details@Concurrency@@YAXXZ
        257  100 0003A4F0 ?_Value@_SpinCount@details@Concurrency@@SAIXZ
        258  101 00020860 ?_Yield@_Context@details@Concurrency@@SAXXZ
        259  102 000105E0 ?cancel@agent@Concurrency@@QEAA_NXZ
        260  103 00035C00 ?current@location@Concurrency@@SA?AV12@XZ
        261  104 00011580 ?done@agent@Concurrency@@IEAA_NXZ
        262  105 00035D90 ?from_numa_node@location@Concurrency@@SA?AV12@G@Z
        263  106 0002B5F0 ?get_error_code@scheduler_resource_allocation_error@Concurrency@@QEBAJXZ
        264  107 000380A0 ?is_current_task_group_canceling@Concurrency@@YA_NXZ
        265  108 0003A580 ?lock@critical_section@Concurrency@@QEAAXXZ
        266  109 0003A5D0 ?lock@reader_writer_lock@Concurrency@@QEAAXXZ
        267  10A 0003A620 ?lock_read@reader_writer_lock@Concurrency@@QEAAXXZ
        268  10B 0003A7B0 ?native_handle@critical_section@Concurrency@@QEAAAEAV12@XZ
        269  10C 00029540 ?notify_all@_Condition_variable@details@Concurrency@@QEAAXXZ
        270  10D 00029620 ?notify_one@_Condition_variable@details@Concurrency@@QEAAXXZ
        271  10E 00029720 ?reset@event@Concurrency@@QEAAXXZ
        272  10F 00029800 ?set@event@Concurrency@@QEAAXXZ
        273  110 0004ADA0 ?set_task_execution_resources@Concurrency@@YAXGPEAU_GROUP_AFFINITY@@@Z
        274  111 0004ADD0 ?set_task_execution_resources@Concurrency@@YAX_K@Z
        275  112 00016390 ?start@agent@Concurrency@@QEAA_NXZ
        276  113 00016520 ?status@agent@Concurrency@@QEAA?AW4agent_status@2@XZ
